Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Property1,Component2_Property1,Component3_Property1,Component4_Property1,Component5_Property1,Component1_Property2,Component2_Property2,Component3_Property2,Component4_Property2,Component5_Property2,Component1_Property3,Component2_Property3,Component3_Property3,Component4_Property3,Component5_Property3,Component1_Property4,Component2_Property4,Component3_Property4,Component4_Property4,Component5_Property4,Component1_Property5,Component2_Property5,Component3_Property5,Component4_Property5,Component5_Property5,Component1_Property6,Component2_Property6,Component3_Property6,Component4_Property6,Component5_Property6,Component1_Property7,Component2_Property7,Component3_Property7,Component4_Property7,Component5_Property7,Component1_Property8,Component2_Property8,Component3_Property8,Component4_Property8,Component5_Property8,Component1_Property9,Component2_Property9,Component3_Property9,Component4_Property9,Component5_Property9,Component1_Property10,Component2_Property10,Component3_Property10,Component4_Property10,Component5_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0,0,0.5,0.5,0,-0.970874427,0.691310205,0.109362427,-0.833784854,1.032028863,-0.808804453,0.881399451,0.287495272,1.139350932,1.273144089,-0.252670693,0.244638912,-0.700937263,-0.21392847,-0.361713423,0.638506484,0.726463466,0.155841845,0.267366796,0.272519736,-1.729101496,-2.180412605,0.084939961,-0.335011686,0.84421563,0.175063994,0.472775621,-0.711317745,0.527503529,-0.471938599,-0.883151882,-0.135500039,-0.015095322,0.165244601,0.545808311,-0.818551905,-1.225768763,-1.64501084,-0.152820949,0.875099083,-0.605744626,1.380183335,0.635840682,-2.579410873,1.27815913,0.388021952,-0.081366768,-0.376297715,1.672215845,0.648470055,-0.362039471,0.750106471,1.151351555,0.127816495,2.333877181,-0.123323086,1.120012487,-0.485883781,-1.082631972,0.701479727
0,0,0.5,0.5,0,0.560707815,-0.419755739,0.132043841,1.300578212,-0.199289935,0.51155916,-0.791312527,-0.735070835,-0.301835144,-0.34509517,-0.308532227,-0.162472496,0.459581554,-0.266590909,-0.463286653,0.526804559,0.006635994,1.213469939,-0.057134546,0.842284205,-1.998951479,-2.243013093,-1.218860752,-0.928419381,0.461932322,0.562663906,1.298931231,-0.983141232,0.152491304,0.057227079,-0.395275337,-0.144313508,0.586459855,1.995782664,1.689913409,0.437394016,-1.559066497,1.265678093,-1.767889429,1.156585081,0.288029927,-0.520155808,-0.909062247,0.062420188,-0.41907465,-1.555920158,-0.046092338,0.795924568,0.654794774,-2.127393135,0.28669657,-0.394904822,1.638646401,0.61750429,1.332953546,-0.516532716,2.01568684,0.425273911,-1.028604851,1.217914055
0.25,0.09,0.05,0.5,0.11,-0.51342409,0.232539799,-0.68778438,-0.74461092,1.032028863,0.626972121,0.688034362,0.006208476,0.475768935,1.273144089,1.042618613,1.398881176,0.381665334,1.275164691,1.437899238,-1.387360254,-0.658864876,-0.369515901,-0.685855895,-2.128401463,1.3511845,-0.031810553,1.615299339,1.088229412,-0.662679138,0.402833076,-0.744592926,-0.239174539,1.493229455,0.509398768,1.605285096,-1.051890994,0.905954871,1.166843759,-1.21501904,1.411380264,-1.051192443,1.29491156,-1.786171815,1.081004913,1.352100532,0.680978575,-0.514629011,-1.862674086,-0.177695151,0.322686223,0.877267757,0.143600034,-0.402093008,-0.008852685,0.381656829,0.926698907,1.409855529,-0.477945444,-0.434805665,1.223135786,1.373744598,-0.165822446,-0.169059093,1.473584155
0.06,0.31,0.13,0.29,0.21,-0.32395127,0.761497137,-0.907104666,-0.708340175,-0.665680813,0.458442968,-1.127622238,1.247414541,0.413454541,-0.744363901,-2.199844144,0.5325481,-0.969315356,-0.046913306,1.437899238,1.17162931,-0.040899782,-0.158681542,-1.025568237,-0.854181486,-0.811697492,-0.70764031,-0.24262103,1.576703671,-0.35570646,0.504875791,-1.507172229,-0.865023556,0.7454273,-2.30414596,-0.298410959,0.890219904,-1.038671175,0.502929027,-1.878300168,1.957475997,-0.661885525,-1.361616988,0.539173586,0.969160214,-0.411616077,0.720213337,0.543311129,0.964877745,-0.127075761,0.796166084,1.269782254,-0.715853574,0.674784408,1.726105121,0.449178823,0.616783238,-0.450184555,0.356337466,-0.788410983,-0.534261243,-0.451540777,0.187898746,1.663875286,0.583213375
0.21,0.19,0.1,0.5,0,1.579664248,0.344464105,0.956568215,-1.317528394,0.010255275,-0.082227406,1.389242708,-0.507445672,1.278895398,0.812522569,-0.428734276,0.315639142,1.993665362,1.530452134,1.093433501,-1.270580968,0.644973564,-0.061905115,0.860595811,0.567557247,-1.546694938,-0.042542065,1.000926571,-0.397503063,-0.148465794,0.351270378,1.556936668,-0.429887644,2.520207378,1.836633076,0.685340106,-0.929971337,0.834293865,0.405144781,-0.164397335,-0.91843841,-1.052398795,-1.59739344,-1.341176048,-1.40878189,-0.276341486,-1.422693002,0.302620759,0.096187601,-0.759036974,0.801678786,1.399467661,-0.875570589,-0.174006169,-0.683154242,-0.914980176,-0.451425218,-0.015687603,-0.895086899,-0.44042057,0.781589403,-0.02527083,-1.893451189,-0.951423251,0.271920916
0.22,0.25,0.2,0.28,0.05,-1.996126048,0.568312718,0.036022523,-1.261619343,1.002476542,0.21712496,-0.849529973,-0.902794638,0.044871534,1.273144089,-1.036727216,1.299220303,1.203248592,0.1130802,-0.499720528,-0.05709187,0.210360751,0.750325611,0.962002481,-0.652144929,0.597924913,-0.548456212,-1.345984369,1.59414918,1.003568558,-0.2382496,-1.580503631,-0.444734228,0.021653706,-0.690344245,1.154910173,0.946877921,-1.513253441,-0.84929347,1.490636554,0.437146466,-0.529186841,-0.282791543,-0.332411191,-0.748610486,0.778777947,0.239346586,-0.664303605,0.29351592,0.24264889,1.550385405,-0.847375236,-0.801622869,0.203746642,-0.463469151,-1.694584816,-1.209718006,-0.506410884,-0.804403974,-0.705123227,-1.447659181,-0.506727511,-0.98214715,-1.083403788,-1.346359299
0.17,0.26,0.25,0.26,0.06,0.566138958,-1.3449626,1.108343848,2.103143613,1.032028863,0.978129168,-1.304873569,0.589497954,-0.462261561,0.07129527,-0.365890051,-0.908300595,0.890717974,1.995887787,0.912920207,0.501417758,0.386922206,0.618986174,0.064553458,0.804870028,-0.415086768,-0.448550944,1.299754142,-1.29998269,1.626518446,-1.590247898,0.032450827,-0.139615093,0.982796149,-0.284541755,1.583601694,1.180854544,0.934833186,-1.14010085,-0.161594052,0.861199952,-0.142809634,2.021528978,0.734807555,-2.162752901,0.436843166,-0.568063518,-0.253408056,-0.478913649,1.316045556,0.236524731,-0.713539897,-0.438801145,0.109436578,-0.329024647,-0.552556474,-0.889525902,-0.060714378,-0.626665441,-0.652851137,-0.837009929,-0.069515367,-0.059135334,-1.55909972,-1.510335115
0.38,0.05,0.14,0.34,0.09,0.560214075,-0.281596512,-0.507931754,-0.423985542,0.153579845,0.36434206,-0.175870954,-0.754039598,-0.129144724,-1.303197444,-2.109567916,1.025641437,0.784232473,-0.405519439,-1.450589488,-0.366810845,-0.557002498,0.31828799,-1.13204524,-0.878767945,-0.746168634,-0.948077286,0.642368314,0.509142657,-0.22650507,-1.161641431,-0.094869978,-0.761097468,-1.105744157,-0.041175464,-0.604289114,-0.255531096,-0.868304392,1.325504532,1.89613753,0.596816343,1.035278941,-0.525198266,0.736424364,-0.383262757,0.181175308,2.449846849,-0.493814593,-0.501659753,1.084274367,-0.046460645,0.635879987,-0.73308289,-0.606602332,-0.140178631,-0.124996714,-0.545535736,0.307728067,-0.637547392,-0.914211589,-1.159153927,0.292211474,0.715480416,-1.001205383,-0.298483621
0.26,0.25,0.15,0.24,0.1,-1.143189773,-1.718895404,-0.909802455,-0.208765757,-1.490131964,-0.558961624,1.699042689,-1.80755474,-0.378070838,0.816327393,0.425647927,-1.357100212,0.394218503,-0.884496862,-2.095358686,0.450644155,0.006635994,0.010677205,-1.65935992,-0.569833739,-0.143303146,0.501443399,-1.026085624,0.220120041,-0.945366866,-0.880956299,-0.741733674,0.180350626,0.242355345,-0.116921422,1.677089148,0.062173486,-2.601767305,1.108300479,1.756339027,-0.414302435,-0.42406191,-0.315641521,-2.122841334,0.12609701,0.981857669,-1.422693002,0.798950036,-0.45757452,0.87296966,-0.133030486,0.561181193,0.175291914,1.687592486,0.679309129,-1.789187185,-0.837061993,-0.815884252,-0.94224202,-0.155798369,-0.888831776,-0.810413132,-1.653441775,-0.833849946,-0.983437175
0.41,0,0.15,0.35,0.09,-0.114605406,0.262352209,-1.003625575,-1.0981004,0.981630854,0.552871754,-0.199781691,0.215114464,-0.981327199,-0.335820911,-0.49407232,-1.082869967,0.503734079,-0.394485404,-1.553266775,0.242472385,-1.602789579,-2.23591842,1.332136824,0.75249018,1.087350281,0.407670423,1.098446058,0.466179836,1.149414688,0.856205879,-0.358257536,2.003860478,0.080544515,0.365299043,0.756077762,-0.254481873,0.322276746,0.375024687,-0.520536155,-0.141502118,-0.790620482,-0.888255828,0.118678704,0.594659177,1.562005522,-1.154657627,-0.645097573,-1.882840736,-1.602927825,-0.180807238,-1.090837973,0.823214798,2.696812682,0.288449851,-0.355597444,-0.310259443,1.015585543,-0.064431306,2.245509273,0.917356582,0.986803129,0.248779183,-0.188997673,0.388259761
0.26,0,0.24,0.5,0,1.579540813,0.640373573,1.071673896,0.619249283,-0.272710291,0.576806828,-0.715421928,0.324933621,-1.337314744,-0.723912971,-1.216282145,-0.998842173,0.786396812,-0.857914869,-0.028564269,0.212008224,-0.176716286,1.555643735,-0.792332898,1.149080458,-1.091430516,-0.335614553,0.315503891,1.173894673,0.865635502,-1.043764502,-0.446726154,-0.525735444,-0.484612798,1.353836596,0.036793107,-0.923466157,-0.047946316,0.478960221,0.442574369,-1.127123225,-1.224734748,-0.354117184,0.466541521,0.312214261,-0.605632736,-1.422693002,-0.196452237,-0.804159493,-1.293899573,0.720213299,0.411437777,0.508685463,0.252951893,1.575028308,0.390842684,-0.905210988,1.029299281,-0.296579594,0.889777128,-1.09081576,1.000282647,-0.120747507,-1.39534609,0.79042043
0.05,0.21,0.35,0.24,0.15,0.753760252,-1.251777523,-1.064475714,-0.275295523,1.032028863,0.525330025,-0.394186377,0.691080675,-0.801344669,1.273144089,-1.87365269,0.329969463,0.290763077,-0.08854171,-1.081558487,-1.229962087,-0.366859392,0.186948554,0.460039468,-0.095208177,0.105921361,0.139382618,-0.12420451,1.878224562,-1.055740598,0.83238689,-0.094365404,0.29049918,1.390448327,1.249481898,1.98723289,-1.25942721,0.623589118,-0.572061344,-0.643271196,-2.566627617,-0.430266004,0.316745682,0.562430771,-0.386313859,0.229175969,-0.018363851,1.28165533,0.56951762,1.038732539,0.482554585,0.290052236,-0.129302268,0.566122812,1.257281891,-0.218883302,0.89695133,0.271386659,0.305555028,-0.345234564,1.171920042,0.256530396,0.262828515,0.916628756,-0.327120875
0,0.5,0,0.5,0,-0.809791672,0.327087729,-0.886521532,-0.668662784,0.408248854,0.148270637,0.373556193,-1.848736924,0.406493891,-1.233045999,1.327911444,-0.005490337,-1.058053273,0.675314431,0.626969484,-0.417584447,-0.31253279,-0.528505745,-1.035708904,-1.169529551,-0.501885648,-0.669824505,-0.683026,1.008292526,-0.2887182,-1.559797486,-0.804805408,0.082428671,-1.194635943,-1.455292018,0.303747778,-0.584147591,1.440738493,0.465172854,0.783965482,-1.549567635,-0.576406892,1.771487397,0.478107929,-2.21575491,-0.596010226,-0.042593037,-0.829305179,0.248023711,0.243664402,-1.595529944,0.16486259,-0.14539973,0.079195851,0.874392261,-1.756141969,-1.443642137,-2.078233894,-1.950636146,-0.768625128,-2.55728312,-2.049260165,-1.65680776,-1.129069568,-0.261585621
0.2,0.13,0.2,0.47,0,-0.409121463,-0.00664091,0.934386391,-0.424787105,0.68418214,0.340406986,2.032233608,-1.115943639,0.289820133,-1.28369772,-0.525993196,-0.178105574,0.240983269,-0.404014798,-0.063894088,1.603204931,1.208612056,-0.635651075,0.911299146,0.2650369,1.212821929,-0.428109968,-1.731012201,0.15971171,0.840804823,-0.41459132,-0.390213881,2.293368867,-0.299190087,1.817240574,0.807442542,-0.207476704,-0.480051483,0.58904704,-0.136242624,-1.289392379,0.596339268,0.040383935,0.831940504,0.548108071,1.269414078,0.374121436,0.780406281,-2.091424859,-1.545043615,-2.079422687,1.283269537,-0.173696052,0.370839473,0.615551942,-0.877043791,-0.836521128,0.448751012,-0.358243983,-0.64215608,-0.350763416,0.430495475,-0.126747743,-1.545978847,-0.12762385
0.1,0,0.5,0.21,0.19,0.225951929,0.25979686,0.681693451,-2.296237361,1.032028863,-0.09763766,0.660485035,1.31954576,0.207286708,0.283889818,0.319910024,-0.711584363,0.701987574,-0.030362253,-1.417467782,-0.453125969,0.889443271,-0.601088065,-0.843036233,0.391176126,-0.471591979,-0.592148798,-0.443232547,-0.645906284,0.132721179,-1.799476063,-2.512451561,-1.147872815,-1.07699322,-0.340991214,1.491536102,-2.133429576,1.142329232,-2.087611108,-0.878746966,-0.281244204,0.97272099,-2.659844125,-0.2901254,1.75904706,-0.512876214,-0.456003531,-0.20913011,-0.40868212,0.44770429,0.482758759,-1.181099016,-0.918958282,-0.134539457,-0.568114099,1.579038891,2.134720977,1.638646401,0.878671113,1.275467616,-0.099230473,1.650471182,-0.333829036,0.924732824,-0.518632512
0.26,0.04,0.33,0.19,0.18,0.135350594,0.544122076,2.374406418,1.319615344,-0.301258,0.528280925,-1.971775206,0.118773112,0.601060641,-0.052123712,-1.761430859,0.214675512,-1.375345438,-0.045910212,-1.415535683,0.521727199,0.448039633,-0.54578725,0.962002481,-0.104828966,1.827933794,-0.918693384,0.977939835,-0.400888012,1.592001074,-0.055411792,0.080889918,1.119287901,-0.107378278,0.598681075,0.013154645,-0.472930004,1.841062233,1.738489191,0.493642872,-0.260945088,1.128685028,-0.712051355,1.08851576,-0.615756766,1.012179765,1.221592297,1.684698167,0.550171707,-0.254483516,0.649977391,0.144458753,-1.260400563,0.798822644,1.703928708,1.717423188,0.933730153,1.30608824,0.76259697,-0.898837445,1.401481733,1.271934589,1.124228157,1.130164518,-0.596696565
0.3,0.14,0,0.5,0.06,2.641205776,1.195225118,0.292612269,1.237655482,1.032028863,1.067639788,-0.69203099,-0.287807358,0.265292127,-0.713925308,-0.348932086,-1.484118971,-1.135536626,0.118597217,-1.182855702,-0.828850627,-0.828635506,0.439258524,0.992424481,0.056586484,0.161567177,-0.912050066,-0.73596515,-0.248565282,-0.71970784,0.050961647,-0.516189156,0.890803339,0.003736455,-0.893485496,-0.67378264,0.058396284,-1.850931099,-0.685966204,0.278399492,1.966882905,-1.783964915,0.276562222,-0.325073362,0.697176221,-1.125583957,-1.222802214,0.873976555,1.530950902,-0.986511764,-0.044623078,1.129722015,1.640412566,0.042804468,-0.159582992,1.109367358,-0.264015482,-0.099569971,-0.365498617,-0.895361551,-0.504107595,-0.107416601,0.144726321,0.751202859,0.846868864
0,0.5,0,0.3,0.2,-0.937423526,-0.124868412,-1.405995867,-0.871859118,-1.389503381,-1.727517849,-2.378257732,-1.021598999,-0.988287849,-0.434508537,0.207688194,0.731218467,0.737049873,-0.926626814,0.103370524,1.694597416,-0.14276216,-0.621825871,-0.508394224,0.145311533,0.608882198,-0.553821968,0.452901882,0.620845992,-0.841541885,-0.665908721,0.191727978,-1.348410866,-0.115711883,-0.336287093,0.157651414,0.923795025,-0.215104397,0.6297728,-0.535040097,0.122262616,-0.627418334,0.023105048,-0.252192558,0.300881595,-1.01458942,-0.334444601,-1.418069398,0.676799505,-1.542700125,1.183688627,1.775382426,-0.23330697,0.927986427,1.538645131,-0.416677409,-0.734568068,-1.21929673,0.0008604,-0.70793068,-0.113776957,-1.206393808,-0.903997743,0.721487943,0.488765508
0,0.5,0,0.5,0,0.28791633,1.949734635,-0.72565335,0.101238906,-0.502180295,1.336171648,0.498827662,-0.878085328,0.884127087,0.431802355,1.410706217,-0.592382143,0.146185201,-0.526392276,0.419682811,0.938070739,1.819786324,-0.542330949,0.622290139,-2.094194215,-0.281880566,0.396683399,-0.494778561,-0.652676183,0.608733478,0.772027406,-0.044748974,-0.641233135,-0.155990974,-0.484802932,-0.42780044,0.28502835,-0.149860795,-0.138077465,-0.127954657,0.15246374,-0.453531358,1.439471558,0.143552699,0.581757372,1.913003366,-0.526763768,0.290132108,1.290240838,-1.155867996,-0.140380756,0.184574772,0.60338382,0.656844993,-1.136731188,-0.958881402,-1.186731242,-1.547512208,-0.768130804,-0.210610536,-1.648279432,-1.528316424,-1.941892114,-0.358025378,-0.195361971
0.43,0.13,0,0.43,0.01,-0.517867752,-0.128105188,-1.009420827,2.446413158,1.032028863,0.854847142,-0.38171121,-1.99100265,-0.883215175,-0.416673424,1.413698799,-1.813716367,-0.251187524,-0.120139174,0.030502772,-0.813618546,0.434457982,-0.538874648,-0.199103883,-0.005414152,-1.030198633,0.933770034,-1.018771662,0.38988828,1.85913552,0.378472747,3.037860964,-0.252492798,-0.893376123,0.075179543,-0.412159954,0.03909059,1.531651709,-1.263126583,1.99266797,0.391225904,1.902128785,-0.412182284,-0.435762639,1.75904706,-0.385881457,0.61971728,0.867732229,-0.834057723,-0.623583236,-0.272073084,0.55080636,-1.092383293,-0.866467562,1.726105121,-0.76609776,-1.528017083,-0.025744344,-1.48633957,0.070402083,-0.9059542,-0.03510295,-0.701014171,-1.512919395,-0.429141093
0.2,0.41,0.03,0.22,0.14,0.346054243,-1.718895404,-0.402418213,-0.154059052,0.405151302,-1.583579526,0.292987406,0.331922113,0.453229686,-1.535053914,-0.917522694,-0.811896614,-0.036052182,1.48882373,-0.333835987,-0.559750534,0.821535019,0.89203395,-1.51232025,1.630119879,-0.30959605,-1.250603726,-0.56373877,0.008690884,-0.330602916,0.179800724,1.119807508,-0.350742251,1.431560778,0.658394619,0.493566412,0.339797766,0.445124184,-0.263012218,0.35847588,-2.577643601,-1.783964915,-1.209321674,0.04617101,-1.095913123,0.020837434,1.070710545,-0.150282072,2.110390326,0.659008997,2.253765362,0.622738532,-1.114391544,-0.807523772,-0.000536531,-1.150710669,-1.237842989,-1.60305285,-0.561373735,-1.072498431,0.273220113,-1.583027411,-1.637636277,0.079465661,-0.895322547
0,0.16,0.16,0.5,0.18,0.495410668,-0.188411435,0.387834243,-0.846409478,-0.242906817,1.175511561,-0.05267868,-0.117587664,-0.943209352,-0.14011027,-0.556417781,1.622955295,0.083419357,-0.799233865,-0.278633145,2.593290179,1.33084691,0.24570567,-1.197959575,-0.162553696,-0.614681222,-2.030682458,-0.644888914,0.278184945,-0.524882513,-0.814777403,-0.847357804,-0.431088471,-0.598644293,0.371539204,-1.331038546,0.323010206,0.380644558,0.093550295,0.387971292,-1.21512732,-0.324968737,0.788599963,-0.170232745,-1.301644605,0.298883223,-0.199119088,-0.735545684,0.307116683,1.117083231,-0.045643949,-1.682203427,-1.313723409,0.591750547,-0.613159938,1.284256478,0.909932091,0.951816658,1.310321836,-1.480648538,0.60930449,0.924004431,1.125691629,0.667332186,1.803876331
0,0.03,0.37,0.5,0.1,0.115724419,-0.976310852,1.061981837,0.22087225,1.032028863,-0.06878442,0.417219278,0.762213538,-1.151365943,-0.885380195,-1.161916902,-0.180059709,0.408936011,1.108149527,-0.32941976,-0.077401311,-0.957661185,-1.147183617,-0.011501544,0.110035309,0.655934066,0.744946521,1.37219719,1.187174091,0.706555438,-1.545181288,0.35520991,0.507302973,-1.060881583,-0.18143509,-0.838540948,-1.142543821,-0.494108652,0.293997394,0.716686691,0.052701011,1.622427533,-0.348792876,-0.33614229,-1.169749803,0.218098893,-1.422693002,1.599264439,0.531060289,-0.257764402,1.00095276,-0.392957572,2.714037888,0.038191475,-1.044213965,1.616259495,0.684120936,1.380599553,0.443393074,-0.028393504,0.47323426,1.344882571,0.892560533,0.762780099,2.605857125
0,0.07,0.29,0.5,0.14,1.104686131,1.808679345,-1.341448758,0.331287615,-0.213605649,-1.231766723,-1.258091693,0.123016125,0.62326843,-1.195473361,-1.781381407,0.271996799,1.633086408,0.765091352,0.807482778,-0.427739168,-0.48230342,0.788344921,-1.51232025,0.378348408,1.342375703,-0.223700212,-1.203187978,1.465260716,0.231361733,-2.449761531,0.514991634,0.507848804,1.931021504,1.836633076,-0.43224376,1.624465829,1.936406513,-0.566122171,0.776774452,-0.867566844,-0.310320181,0.688241771,-0.219607624,0.689417703,-1.362454353,0.571258907,0.823265062,2.020109396,0.337169665,0.179764316,-0.851179342,0.64563966,-0.838277054,-0.402830522,1.004982651,1.224985978,1.318202042,1.13621062,-0.535205512,2.706574043,1.283828281,1.60351525,2.242737291,1.972808595
0.11,0,0.5,0.29,0.1,-0.948285811,-0.695903838,-0.30769583,-0.352446004,-0.725538913,-0.686833938,0.662564229,-0.664936327,-0.488778324,1.081476074,-0.570881928,0.31629052,-0.44900815,0.092015224,0.411678398,0.734976329,0.223942401,1.068305299,0.333281131,-1.705086773,1.878852939,1.2871434,2.021224204,-0.270697645,-0.364710992,1.848077303,-0.191411778,0.516582088,-0.347663889,-0.592421714,0.015820637,-0.317435225,0.880896438,-0.714813617,-0.8953229,0.429843735,0.2321934,0.367477301,0.962653347,-0.452392022,-0.187165432,-1.188798754,-0.435155776,-0.748935703,-1.826418682,-0.303107556,1.776419909,-1.505761112,-0.877743766,-0.681075203,-0.165557629,0.297402431,1.512708568,0.980235989,2.738016642,0.936600367,1.474603113,1.074470108,-0.480100943,-1.11671055
0.11,0.15,0.14,0.5,0.1,0.667232273,0.620441847,-0.070290363,0.782768226,1.032028863,-1.073729658,0.709346106,0.174681047,-0.724446056,0.634884843,0.286492857,-0.086912619,-0.632544136,-1.165864751,-0.654840515,0.288168627,-0.523048372,-0.417904114,-1.111763906,-0.902285428,-0.875077862,-0.706873773,-0.023028043,-1.505683471,-0.836630322,-0.289000287,-1.25538987,-1.608007754,-0.479473741,-0.799787074,2.173319135,-0.666826327,-1.778811708,-0.567182737,-1.13738029,-0.311074003,-0.24776223,-0.472658392,0.560192111,0.871524934,-0.680934473,1.748439435,-0.21102233,-0.153198812,-1.355142786,-0.790267085,0.865163786,0.686889409,-0.382103375,-0.764236751,0.966330485,0.162997469,-0.004945174,-0.184132767,-0.788009918,-0.66714943,-0.014804381,0.526546176,-0.024729499,1.31263728
0.29,0.28,0.05,0.26,0.12,-1.305260009,1.521969136,-2.116213905,-0.358658121,-0.663504155,-1.270456295,0.525857191,0.561543987,0.948761697,-1.149339868,0.008182717,-0.477088192,-1.375345438,1.493337653,1.437899238,-0.706993981,-0.149552985,0.961159969,-1.39570258,0.573971106,-0.017616649,-1.58864636,-0.17435739,1.480102418,1.77973192,-1.995847388,-0.835752605,-0.41864354,1.703930768,1.090981801,-0.277616221,-1.320701806,-1.787826632,-0.952592663,0.151520467,-1.170073184,1.883861174,-0.70200549,-0.032679554,1.096783472,-1.551883537,0.952868593,1.232741446,-0.450539642,0.122896536,1.036887411,-1.078042346,-0.043407211,0.130963875,1.293318562,-0.980474124,-0.868702598,-1.055188991,-0.94224202,-1.249367934,-0.71154651,-1.045273918,-0.687842923,-0.420285203,-0.752411635
0.11,0.19,0.19,0.28,0.23,0.797456263,-1.555182682,-1.361332465,-1.87020639,-0.370827345,-0.577322777,0.161998153,0.900236251,0.187399136,0.153574592,1.977800533,-0.032196845,0.584247507,1.564557333,0.392633418,0.161234621,-2.512760157,0.287181282,-0.843036233,0.342003207,-0.42647375,-2.281595434,0.274928819,0.86820769,-0.003983987,0.544664329,0.958680254,-0.722452683,1.511424493,-0.90020567,-0.488940525,1.676087577,1.026357583,-1.051225363,-0.10991614,-0.282729505,-0.327726112,-0.676388534,-0.460139154,-0.769793855,-0.843174471,-0.376295014,-0.071944168,-0.321332389,0.508947503,-0.38048956,0.036560495,-0.651337961,-0.463599572,-2.047003638,0.412554703,1.447551942,0.564403542,0.867789162,-1.611930361,1.176617344,0.544040594,0.34419756,0.86697526,0.252921199
0,0,0.5,0.32,0.18,0.445666338,-0.684319587,0.606355184,-1.42373555,-1.88753952,1.158461919,0.028929704,-1.184830201,-0.421823497,-1.49510326,-0.216260944,-2.932784205,-0.264606428,0.299655699,-0.967288603,-1.539681062,-0.169925461,-0.345321794,0.074694124,-0.006483129,0.6084525,0.285535594,0.104618,0.488312198,1.928033832,1.645209891,-0.757039082,0.227401198,2.527290942,1.016195868,-0.044430784,2.619548474,0.838572134,1.573677132,1.102320922,-0.241636173,0.516720058,0.070320613,-0.586374677,0.021574956,0.826778609,0.945985301,1.134251401,2.950471968,0.736578525,-1.028742495,0.411437777,-1.008123136,-0.478976212,-0.036573202,1.092785102,0.511584988,1.638646401,1.495315003,2.348983949,2.74960739,2.391844695,1.909088212,2.445596264,0.281696132
0.12,0.07,0.27,0.33,0.21,0.708336149,0.328620939,0.733750794,1.90716135,1.032028863,0.866650741,-1.049132646,0.308460747,0.660391898,-0.739845672,0.494477316,-1.204677701,-1.375345438,1.855454616,-0.1282054,-0.935475192,1.942021178,1.676614268,0.992424481,0.663765131,-0.696323733,0.425556277,1.335975666,0.65912196,-0.187485432,-1.060275392,-1.100317502,0.682514498,0.228882683,-0.904717786,1.925026409,1.191136925,-0.986873561,-0.513942291,-0.753452405,-2.982511947,1.761502647,0.514448306,0.224144442,-0.972212711,0.162489735,1.715124304,-0.389553277,-1.772862148,0.771418414,0.4429448,1.275315498,-1.363776458,0.091497164,0.22989026,2.545462332,1.465400488,1.006214488,2.645174492,-0.195503768,1.077064848,0.97760534,1.213499952,0.522488049,0.800608684
0.13,0.25,0,0.5,0.12,-0.016227662,-1.718895404,-0.55879008,-0.339420598,0.198954797,1.86143177,0.111577686,-0.037719187,0.390583833,-0.623322934,1.029650757,0.533850856,-0.776689144,-0.037885459,1.437899238,0.536959279,-0.380441042,-1.603415344,0.698345141,-1.410049261,-0.301861496,-0.343535431,-0.648720037,-0.134778901,-0.608651946,-1.654261431,0.730276484,-0.903231677,0.51819767,1.130150814,-0.021147786,1.096916742,0.013324608,0.69849752,-0.683492213,0.957744529,-1.110820683,1.00388285,-0.863097869,-0.492405051,0.346660105,-0.819578993,-0.847565101,-0.468947572,1.391896525,1.047912815,0.017885796,0.043871221,-0.5922508,1.726105121,0.013626177,0.366903589,0.038710227,0.258399907,-0.597905282,0.465657966,0.028012913,-0.534324706,-0.280843777,1.404469244
0.45,0.03,0.17,0.09,0.26,0.46961274,1.396416299,-0.977746781,0.11847252,-1.550994676,2.048649953,-1.854820515,0.603974116,0.713425424,-0.016929089,0.240107834,1.638588373,1.254759871,-0.113117515,-0.370545877,0.044455335,-1.154595116,-0.227807561,-2.064986597,0.73431758,0.09775711,1.691108181,0.571318402,-0.131133571,-0.353250678,-0.263151271,0.221329644,-0.348668096,-1.567009193,1.387245459,-0.39989639,1.840395825,-0.726815925,1.328049892,0.299728819,0.456950482,-1.725370691,0.308407614,-2.511621872,-0.008238674,-0.161542701,-0.660161959,0.98098159,-0.327781027,-0.135746675,-2.755034959,0.242673834,0.510571885,0.845465121,1.030320165,0.605219048,1.732046954,0.100879176,1.197875009,0.46665394,1.257380632,0.089067202,1.058225568,0.702192542,-1.215701827
